tags: darakwon 13-과

[sound:가족.mp3]	가족 <span class="small light">/ 친척</span>	famille <span class="small light">/ parentèle</span>

[sound:쌉니다.mp3]	쌉니다 <span class="발음">[<span style="font-weight: bold">쌈</span>니다]</span><hr/>싸십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">싸다</div><div class="불규칙">(형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">싸십니다</div>쌉니다</div><div class="해요체"><div class="높임">싸세요</div>싸요</div></div><div class="과거"><div class="하십시오체"><div class="높임">싸셨습니다</div>쌌습니다</div><div class="해요체"><div class="높임">싸셨어요</div>쌌어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">싸실 겁니다</div>쌀 겁니다</div><div class="해요체"><div class="높임">싸실 거예요</div>쌀 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">싸시고</div>싸고</div><div class="지만"><div class="높임">싸시지만</div>싸지만</div><div class="는데"><div class="높임">싸신데</div>싼데</div><div class="면"><div class="높임">싸시면</div>싸면</div><div class="서"><div class="높임">싸셔서</div>싸서</div></div></div>	il n'est pas cher, il est bon marché<p class="small">(하십시오체, registre formel poli)</p><ul><li>Attention à ne pas confondre [쌈] avec [삼]&nbsp;: 삽니다 (il achète&nbsp;; il vit, habite)</li></ul>
[sound:싸요.mp3]	<span class="불규칙">싸</span>요<p class="small">(*<span class="불규칙">싸아</span>요)</p><hr/>싸세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">싸다</div><div class="불규칙">(형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">싸십니다</div>쌉니다</div><div class="해요체"><div class="높임">싸세요</div>싸요</div></div><div class="과거"><div class="하십시오체"><div class="높임">싸셨습니다</div>쌌습니다</div><div class="해요체"><div class="높임">싸셨어요</div>쌌어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">싸실 겁니다</div>쌀 겁니다</div><div class="해요체"><div class="높임">싸실 거예요</div>쌀 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">싸시고</div>싸고</div><div class="지만"><div class="높임">싸시지만</div>싸지만</div><div class="는데"><div class="높임">싸신데</div>싼데</div><div class="면"><div class="높임">싸시면</div>싸면</div><div class="서"><div class="높임">싸셔서</div>싸서</div></div></div>	il n'est pas cher, il est bon marché<p class="small">(해요체, registre informel poli)</p><ul><li>Attention à ne pas confondre [싸] avec [사]&nbsp;: 사요 (il achète)</li></ul>
[sound:쌌어요.mp3]	<span class="불규칙">쌌</span>어요<p class="small">(*<span class="불규칙">싸았</span>어요)</p><hr/>싸셨어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">싸다</div><div class="불규칙">(형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">싸십니다</div>쌉니다</div><div class="해요체"><div class="높임">싸세요</div>싸요</div></div><div class="과거"><div class="하십시오체"><div class="높임">싸셨습니다</div>쌌습니다</div><div class="해요체"><div class="높임">싸셨어요</div>쌌어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">싸실 겁니다</div>쌀 겁니다</div><div class="해요체"><div class="높임">싸실 거예요</div>쌀 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">싸시고</div>싸고</div><div class="지만"><div class="높임">싸시지만</div>싸지만</div><div class="는데"><div class="높임">싸신데</div>싼데</div><div class="면"><div class="높임">싸시면</div>싸면</div><div class="서"><div class="높임">싸셔서</div>싸서</div></div></div>	il n'était pas cher, il était bon marché<p class="small">(해요체, registre informel poli)</p><ul><li>Attention à ne pas confondre [쌌] avec [샀]&nbsp;: 샀어요 (il achetait)</li></ul>
[sound:쌀_거예요.mp3]	쌀 거예요<hr/>싸실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">싸다</div><div class="불규칙">(형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">싸십니다</div>쌉니다</div><div class="해요체"><div class="높임">싸세요</div>싸요</div></div><div class="과거"><div class="하십시오체"><div class="높임">싸셨습니다</div>쌌습니다</div><div class="해요체"><div class="높임">싸셨어요</div>쌌어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">싸실 겁니다</div>쌀 겁니다</div><div class="해요체"><div class="높임">싸실 거예요</div>쌀 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">싸시고</div>싸고</div><div class="지만"><div class="높임">싸시지만</div>싸지만</div><div class="는데"><div class="높임">싸신데</div>싼데</div><div class="면"><div class="높임">싸시면</div>싸면</div><div class="서"><div class="높임">싸셔서</div>싸서</div></div></div>	il ne sera pas cher, il sera bon marché<p class="small">(해요체, registre informel poli)</p><ul><li>Attention à ne pas confondre [쌀] avec [살]&nbsp;: 살 거예요 (il achètera&nbsp;; il vivra, habitera)</li></ul>

[sound:씁니다.mp3]	씁니다 <span class="발음">[<span style="font-weight: bold">씀</span>니다]</span><hr/>쓰십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">쓰다</div><div class="불규칙">(“으” 불규칙 동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">쓰십니다</div>씁니다</div><div class="해요체"><div class="높임">쓰세요</div>써요</div></div><div class="과거"><div class="하십시오체"><div class="높임">쓰셨습니다</div>썼습니다</div><div class="해요체"><div class="높임">쓰셨어요</div>썼어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">쓰실 겁니다</div>쓸 겁니다</div><div class="해요체"><div class="높임">쓰실 거예요</div>쓸 거예요</div></div><div class="명령법">쓰세요</div></div><div class="bloc"><div class="고"><div class="높임">쓰시고</div>쓰고</div><div class="지만"><div class="높임">쓰시지만</div>쓰지만</div><div class="는데"><div class="높임">쓰시는데</div>쓰는데</div><div class="면"><div class="높임">쓰시면</div>쓰면</div><div class="서"><div class="높임">쓰셔서</div>써서</div></div></div>	il écrit<p class="small">(하십시오체, registre formel poli)</p>
[sound:써요.mp3]	<span class="불규칙">써</span>요<p class="small">(*<span class="불규칙">ㅆ어</span>요)</p><hr/>쓰세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">쓰다</div><div class="불규칙">(“으” 불규칙 동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">쓰십니다</div>씁니다</div><div class="해요체"><div class="높임">쓰세요</div>써요</div></div><div class="과거"><div class="하십시오체"><div class="높임">쓰셨습니다</div>썼습니다</div><div class="해요체"><div class="높임">쓰셨어요</div>썼어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">쓰실 겁니다</div>쓸 겁니다</div><div class="해요체"><div class="높임">쓰실 거예요</div>쓸 거예요</div></div><div class="명령법">쓰세요</div></div><div class="bloc"><div class="고"><div class="높임">쓰시고</div>쓰고</div><div class="지만"><div class="높임">쓰시지만</div>쓰지만</div><div class="는데"><div class="높임">쓰시는데</div>쓰는데</div><div class="면"><div class="높임">쓰시면</div>쓰면</div><div class="서"><div class="높임">쓰셔서</div>써서</div></div></div>	il écrit<p class="small">(해요체, registre informel poli)</p>
[sound:썼어요.mp3]	<span class="불규칙">썼</span>어요 <span class="발음">[써써요]</span><p class="small">(*<span class="불규칙">ㅆ었</span>어요)</p><hr/>쓰셨어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">쓰다</div><div class="불규칙">(“으” 불규칙 동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">쓰십니다</div>씁니다</div><div class="해요체"><div class="높임">쓰세요</div>써요</div></div><div class="과거"><div class="하십시오체"><div class="높임">쓰셨습니다</div>썼습니다</div><div class="해요체"><div class="높임">쓰셨어요</div>썼어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">쓰실 겁니다</div>쓸 겁니다</div><div class="해요체"><div class="높임">쓰실 거예요</div>쓸 거예요</div></div><div class="명령법">쓰세요</div></div><div class="bloc"><div class="고"><div class="높임">쓰시고</div>쓰고</div><div class="지만"><div class="높임">쓰시지만</div>쓰지만</div><div class="는데"><div class="높임">쓰시는데</div>쓰는데</div><div class="면"><div class="높임">쓰시면</div>쓰면</div><div class="서"><div class="높임">쓰셔서</div>써서</div></div></div>	il écrivait<p class="small">(해요체, registre informel poli)</p>
[sound:쓸_거예요.mp3]	쓸 거예요<hr/>쓰실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">쓰다</div><div class="불규칙">(“으” 불규칙 동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">쓰십니다</div>씁니다</div><div class="해요체"><div class="높임">쓰세요</div>써요</div></div><div class="과거"><div class="하십시오체"><div class="높임">쓰셨습니다</div>썼습니다</div><div class="해요체"><div class="높임">쓰셨어요</div>썼어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">쓰실 겁니다</div>쓸 겁니다</div><div class="해요체"><div class="높임">쓰실 거예요</div>쓸 거예요</div></div><div class="명령법">쓰세요</div></div><div class="bloc"><div class="고"><div class="높임">쓰시고</div>쓰고</div><div class="지만"><div class="높임">쓰시지만</div>쓰지만</div><div class="는데"><div class="높임">쓰시는데</div>쓰는데</div><div class="면"><div class="높임">쓰시면</div>쓰면</div><div class="서"><div class="높임">쓰셔서</div>써서</div></div></div>	il écrira<p class="small">(해요체, registre informel poli)</p>

[sound:씻습니다.mp3]	씻습니다 <span class="발음">[씯<span style="font-weight: bold">슴</span>니다]</span><hr/>씻으십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">씻다</div><div class="불규칙">(규칙 동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">씻으십니다</div>씻습니다</div><div class="해요체"><div class="높임">씻으세요</div>씻어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">씻으셨습니다</div>씻었습니다</div><div class="해요체"><div class="높임">씻으셨어요</div>씻었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">씻으실 겁니다</div>씻을 겁니다</div><div class="해요체"><div class="높임">씻으실 거예요</div>씻을 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">씻으시고</div>씻고</div><div class="지만"><div class="높임">씻으시지만</div>씻지만</div><div class="는데"><div class="높임">씻으시는데</div>씻는데</div><div class="면"><div class="높임">씻으시면</div>씻으면</div><div class="서"><div class="높임">씻으셔서</div>씻어서</div></div></div>	il se lave<p class="small">(하십시오체, registre formel poli)</p>
[sound:씻어요.mp3]	씻어요 <span class="발음">[씨서요]</span><hr/>씻으세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">씻다</div><div class="불규칙">(규칙 동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">씻으십니다</div>씻습니다</div><div class="해요체"><div class="높임">씻으세요</div>씻어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">씻으셨습니다</div>씻었습니다</div><div class="해요체"><div class="높임">씻으셨어요</div>씻었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">씻으실 겁니다</div>씻을 겁니다</div><div class="해요체"><div class="높임">씻으실 거예요</div>씻을 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">씻으시고</div>씻고</div><div class="지만"><div class="높임">씻으시지만</div>씻지만</div><div class="는데"><div class="높임">씻으시는데</div>씻는데</div><div class="면"><div class="높임">씻으시면</div>씻으면</div><div class="서"><div class="높임">씻으셔서</div>씻어서</div></div></div>	il se lave<p class="small">(해요체, registre informel poli)</p>
[sound:씻었어요.mp3]	씻었어요 <span class="발음">[씨서써요]</span><hr/>씻으셨어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">씻다</div><div class="불규칙">(규칙 동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">씻으십니다</div>씻습니다</div><div class="해요체"><div class="높임">씻으세요</div>씻어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">씻으셨습니다</div>씻었습니다</div><div class="해요체"><div class="높임">씻으셨어요</div>씻었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">씻으실 겁니다</div>씻을 겁니다</div><div class="해요체"><div class="높임">씻으실 거예요</div>씻을 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">씻으시고</div>씻고</div><div class="지만"><div class="높임">씻으시지만</div>씻지만</div><div class="는데"><div class="높임">씻으시는데</div>씻는데</div><div class="면"><div class="높임">씻으시면</div>씻으면</div><div class="서"><div class="높임">씻으셔서</div>씻어서</div></div></div>	il se lavait<p class="small">(해요체, registre informel poli)</p>
[sound:씻을_거예요.mp3]	씻을 거예요 <span class="발음">[씨슬]</span><hr/>씻으실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">씻다</div><div class="불규칙">(규칙 동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">씻으십니다</div>씻습니다</div><div class="해요체"><div class="높임">씻으세요</div>씻어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">씻으셨습니다</div>씻었습니다</div><div class="해요체"><div class="높임">씻으셨어요</div>씻었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">씻으실 겁니다</div>씻을 겁니다</div><div class="해요체"><div class="높임">씻으실 거예요</div>씻을 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">씻으시고</div>씻고</div><div class="지만"><div class="높임">씻으시지만</div>씻지만</div><div class="는데"><div class="높임">씻으시는데</div>씻는데</div><div class="면"><div class="높임">씻으시면</div>씻으면</div><div class="서"><div class="높임">씻으셔서</div>씻어서</div></div></div>	il se lavera<p class="small">(해요체, registre informel poli)</p>

[sound:아르바이트합니다.mp3]	아르바이트합니다<p class="발음">[아르바이트<span style="font-weight: bold">함</span>니다]</p><hr/>아르바이트하십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">아르바이트하다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아르바이트하십니다</div>아르바이트합니다</div><div class="해요체"><div class="높임">아르바이트하세요</div>아르바이트해요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아르바이트하셨습니다</div>아르바이트했습니다</div><div class="해요체"><div class="높임">아르바이트하셨어요</div>아르바이트했어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아르바이트하실 겁니다</div>아르바이트할 겁니다</div><div class="해요체"><div class="높임">아르바이트하실 거예요</div>아르바이트할 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아르바이트하시고</div>아르바이트하고</div><div class="지만"><div class="높임">아르바이트하시지만</div>아르바이트하지만</div><div class="는데"><div class="높임">아르바이트하시는데</div>아르바이트하는데</div><div class="면"><div class="높임">아르바이트하시면</div>아르바이트하면</div><div class="서"><div class="높임">아르바이트하셔서</div>아르바이트해서</div></div></div>	il fait un petit boulot, il travaille à temps partiel<p class="small">(하십시오체, registre formel poli)</p>
[sound:아르바이트해요.mp3]	아르바이트해요<hr/>아르바이트하세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">아르바이트하다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아르바이트하십니다</div>아르바이트합니다</div><div class="해요체"><div class="높임">아르바이트하세요</div>아르바이트해요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아르바이트하셨습니다</div>아르바이트했습니다</div><div class="해요체"><div class="높임">아르바이트하셨어요</div>아르바이트했어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아르바이트하실 겁니다</div>아르바이트할 겁니다</div><div class="해요체"><div class="높임">아르바이트하실 거예요</div>아르바이트할 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아르바이트하시고</div>아르바이트하고</div><div class="지만"><div class="높임">아르바이트하시지만</div>아르바이트하지만</div><div class="는데"><div class="높임">아르바이트하시는데</div>아르바이트하는데</div><div class="면"><div class="높임">아르바이트하시면</div>아르바이트하면</div><div class="서"><div class="높임">아르바이트하셔서</div>아르바이트해서</div></div></div>	il fait un petit boulot, il travaille à temps partiel<p class="small">(해요체, registre informel poli)</p>
[sound:아르바이트했어요.mp3]	아르바이트했어요<hr/>아르바이트하<span class="불규칙">셨</span>어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">아르바이트하다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아르바이트하십니다</div>아르바이트합니다</div><div class="해요체"><div class="높임">아르바이트하세요</div>아르바이트해요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아르바이트하셨습니다</div>아르바이트했습니다</div><div class="해요체"><div class="높임">아르바이트하셨어요</div>아르바이트했어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아르바이트하실 겁니다</div>아르바이트할 겁니다</div><div class="해요체"><div class="높임">아르바이트하실 거예요</div>아르바이트할 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아르바이트하시고</div>아르바이트하고</div><div class="지만"><div class="높임">아르바이트하시지만</div>아르바이트하지만</div><div class="는데"><div class="높임">아르바이트하시는데</div>아르바이트하는데</div><div class="면"><div class="높임">아르바이트하시면</div>아르바이트하면</div><div class="서"><div class="높임">아르바이트하셔서</div>아르바이트해서</div></div></div>	il faisait un petit boulot, il travaillait à temps partiel<p class="small">(해요체, registre informel poli)</p>
[sound:아르바이트할_거예요.mp3]	아르바이트할 거예요<hr/>아르바이트하실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">아르바이트하다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아르바이트하십니다</div>아르바이트합니다</div><div class="해요체"><div class="높임">아르바이트하세요</div>아르바이트해요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아르바이트하셨습니다</div>아르바이트했습니다</div><div class="해요체"><div class="높임">아르바이트하셨어요</div>아르바이트했어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아르바이트하실 겁니다</div>아르바이트할 겁니다</div><div class="해요체"><div class="높임">아르바이트하실 거예요</div>아르바이트할 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아르바이트하시고</div>아르바이트하고</div><div class="지만"><div class="높임">아르바이트하시지만</div>아르바이트하지만</div><div class="는데"><div class="높임">아르바이트하시는데</div>아르바이트하는데</div><div class="면"><div class="높임">아르바이트하시면</div>아르바이트하면</div><div class="서"><div class="높임">아르바이트하셔서</div>아르바이트해서</div></div></div>	il fera un petit boulot, il travaillera à temps partiel<p class="small">(해요체, registre informel poli)</p>

[sound:아름답습니다.mp3]	아름답습니다<p class="발음">[아름답<span style="font-weight: bold">씀</span>니다]</p><hr/>아름다<span class="불규칙">우</span>십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">아름답다</div><div class="불규칙">(“ㅂ” 불규칙 형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아름다우십니다</div>아름답습니다</div><div class="해요체"><div class="높임">아름다우세요</div>아름다워요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아름다우셨습니다</div>아름다웠습니다</div><div class="해요체"><div class="높임">아름다우셨어요</div>아름다웠어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아름다우실 겁니다</div>아름다울 겁니다</div><div class="해요체"><div class="높임">아름다우실 거예요</div>아름다울 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아름다우시고</div>아름답고</div><div class="지만"><div class="높임">아름다우시지만</div>아름답지만</div><div class="는데"><div class="높임">아름다우신데</div>아름다운데</div><div class="면"><div class="높임">아름다우시면</div>아름다우면</div><div class="서"><div class="높임">아름다우셔서</div>아름다워서</div></div></div>	il est beau<p class="small">(하십시오체, registre formel poli)</p>
[sound:아름다워요.mp3]	아름다<span class="불규칙">워</span>요<p class="small">(*아름다<span class="불규칙">우어</span>요)</p><hr/>아름다<span class="불규칙">우</span>세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">아름답다</div><div class="불규칙">(“ㅂ” 불규칙 형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아름다우십니다</div>아름답습니다</div><div class="해요체"><div class="높임">아름다우세요</div>아름다워요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아름다우셨습니다</div>아름다웠습니다</div><div class="해요체"><div class="높임">아름다우셨어요</div>아름다웠어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아름다우실 겁니다</div>아름다울 겁니다</div><div class="해요체"><div class="높임">아름다우실 거예요</div>아름다울 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아름다우시고</div>아름답고</div><div class="지만"><div class="높임">아름다우시지만</div>아름답지만</div><div class="는데"><div class="높임">아름다우신데</div>아름다운데</div><div class="면"><div class="높임">아름다우시면</div>아름다우면</div><div class="서"><div class="높임">아름다우셔서</div>아름다워서</div></div></div>	il est beau<p class="small">(해요체, registre informel poli)</p>
[sound:아름다웠어요.mp3]	아름다<span class="불규칙">웠</span>어요<p class="small">(*아름다<span class="불규칙">우었</span>어요)</p><hr/>아름다<span class="불규칙">우셨</span>어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">아름답다</div><div class="불규칙">(“ㅂ” 불규칙 형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아름다우십니다</div>아름답습니다</div><div class="해요체"><div class="높임">아름다우세요</div>아름다워요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아름다우셨습니다</div>아름다웠습니다</div><div class="해요체"><div class="높임">아름다우셨어요</div>아름다웠어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아름다우실 겁니다</div>아름다울 겁니다</div><div class="해요체"><div class="높임">아름다우실 거예요</div>아름다울 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아름다우시고</div>아름답고</div><div class="지만"><div class="높임">아름다우시지만</div>아름답지만</div><div class="는데"><div class="높임">아름다우신데</div>아름다운데</div><div class="면"><div class="높임">아름다우시면</div>아름다우면</div><div class="서"><div class="높임">아름다우셔서</div>아름다워서</div></div></div>	il était beau<p class="small">(해요체, registre informel poli)</p>
[sound:아름다울_거예요.mp3]	아름다<span class="불규칙">울</span> 거예요<p class="small">(*아름다<span class="불규칙">우을</span> 거예요)</p><hr/>아름다<span class="불규칙">우</span>실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">아름답다</div><div class="불규칙">(“ㅂ” 불규칙 형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아름다우십니다</div>아름답습니다</div><div class="해요체"><div class="높임">아름다우세요</div>아름다워요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아름다우셨습니다</div>아름다웠습니다</div><div class="해요체"><div class="높임">아름다우셨어요</div>아름다웠어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아름다우실 겁니다</div>아름다울 겁니다</div><div class="해요체"><div class="높임">아름다우실 거예요</div>아름다울 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아름다우시고</div>아름답고</div><div class="지만"><div class="높임">아름다우시지만</div>아름답지만</div><div class="는데"><div class="높임">아름다우신데</div>아름다운데</div><div class="면"><div class="높임">아름다우시면</div>아름다우면</div><div class="서"><div class="높임">아름다우셔서</div>아름다워서</div></div></div>	il sera beau<p class="small">(해요체, registre informel poli)</p>

[sound:압니다.mp3]	<span class="불규칙">압</span>니다 <span class="발음">[<span style="font-weight: bold">암</span>니다]</span><hr/><span class="불규칙">아</span>십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">알다</div><div class="불규칙">(“ㄹ” 불규칙 동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아십니다</div>압니다</div><div class="해요체"><div class="높임">아세요</div>알아요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아셨습니다</div>알았습니다</div><div class="해요체"><div class="높임">아셨어요</div>알았어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아실 겁니다</div>알 겁니다</div><div class="해요체"><div class="높임">아실 거예요</div>알 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아시고</div>알고</div><div class="지만"><div class="높임">아시지만</div>알지만</div><div class="는데"><div class="높임">아시는데</div>아는데</div><div class="면"><div class="높임">아시면</div>알면</div><div class="서"><div class="높임">아셔서</div>알아서</div></div></div>	il sait, il connaît<p class="small">(하십시오체, registre formel poli)</p><ul><li>Attention à ne pas confondre [암] avec [함]&nbsp;: 합니다 (il fait)</li></ul>
[sound:알아요.mp3]	알아요 <span class="발음">[아라요]</span><hr/><span class="불규칙">아</span>세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">알다</div><div class="불규칙">(“ㄹ” 불규칙 동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아십니다</div>압니다</div><div class="해요체"><div class="높임">아세요</div>알아요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아셨습니다</div>알았습니다</div><div class="해요체"><div class="높임">아셨어요</div>알았어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아실 겁니다</div>알 겁니다</div><div class="해요체"><div class="높임">아실 거예요</div>알 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아시고</div>알고</div><div class="지만"><div class="높임">아시지만</div>알지만</div><div class="는데"><div class="높임">아시는데</div>아는데</div><div class="면"><div class="높임">아시면</div>알면</div><div class="서"><div class="높임">아셔서</div>알아서</div></div></div>	il sait, il connaît<p class="small">(해요체, registre informel poli)</p>
[sound:알았어요.mp3]	알았어요 <span class="발음">[아라써요]</span><hr/><span class="불규칙">아</span>셨어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">알다</div><div class="불규칙">(“ㄹ” 불규칙 동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아십니다</div>압니다</div><div class="해요체"><div class="높임">아세요</div>알아요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아셨습니다</div>알았습니다</div><div class="해요체"><div class="높임">아셨어요</div>알았어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아실 겁니다</div>알 겁니다</div><div class="해요체"><div class="높임">아실 거예요</div>알 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아시고</div>알고</div><div class="지만"><div class="높임">아시지만</div>알지만</div><div class="는데"><div class="높임">아시는데</div>아는데</div><div class="면"><div class="높임">아시면</div>알면</div><div class="서"><div class="높임">아셔서</div>알아서</div></div></div>	il savait, il connaissait<p class="small">(해요체, registre informel poli)</p>
[sound:알_거예요.mp3]	알 거예요<hr/><span class="불규칙">아</span>실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">알다</div><div class="불규칙">(“ㄹ” 불규칙 동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">아십니다</div>압니다</div><div class="해요체"><div class="높임">아세요</div>알아요</div></div><div class="과거"><div class="하십시오체"><div class="높임">아셨습니다</div>알았습니다</div><div class="해요체"><div class="높임">아셨어요</div>알았어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">아실 겁니다</div>알 겁니다</div><div class="해요체"><div class="높임">아실 거예요</div>알 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">아시고</div>알고</div><div class="지만"><div class="높임">아시지만</div>알지만</div><div class="는데"><div class="높임">아시는데</div>아는데</div><div class="면"><div class="높임">아시면</div>알면</div><div class="서"><div class="높임">아셔서</div>알아서</div></div></div>	il saura, il connaîtra<p class="small">(해요체, registre informel poli)</p><ul><li>Attention à ne pas confondre [알] avec [할]&nbsp;: 할 거예요 (il fera)</li></ul>

